"Font Size","文字大小","文字サイズ"
"Level","設定","設定"
"Price","價格","価格"
"HALO","最高價格","最高価格"
"LALO","最低價格","最低価格"
"Search By Product No. or Barcode","產品搜尋 - 依產品編號或產品條碼","商品ナンバーかバーコードから探す"
"Add","新增","新規・追加"
"Modify","修改","修正"
"Delete","刪除","削除"
"CLEAR","清空","クリアー"
"DEL","DEL","削除"
"ENTER","輸入","入力"
,,
"pricelevelschedule.dtd:","pricelevelschedule.dtd:","pricelevelschedule.dtd:"
"Price Level Schedule","變價排程","価格表"
"Start Time","使始時間","開始時間"
"Price Level","價格設定","価格設定"
"Remove","移除","削除"
"Add","新增","新規・追加"
,,
"prompt_addtaxitem.dtd:","prompt_addtaxitem.dtd:","prompt_addtaxitem.dtd:"
"Select Tax Type:","選擇稅種:","税金の種類を選んでください"
"Included","內含稅","税込み"
"Add-On","外加稅","Add-On"
"Combined","合併稅","合併税"
"VAT + VAT","稅上稅","付加価値税"
,,
"select_condgroup.dtd:","select_condgroup.dtd:","select_condgroup.dtd:"
"Select Condiment Group","選擇調味群組","調味グループを選択してください"
,,
"select_condiments.dtd:","select_condiments.dtd:","select_condiments.dtd:"
"Select Condiments","選擇調味種類","調味を選んでください"
,,
"select_department.dtd:","select_department.dtd:","select_department.dtd:"
"Select Department","選擇產品部門","部門を選んでください"
,,
"select_job.dtd:","select_job.dtd:","select_job.dtd:"
"Select Job","選擇工作內容","仕事内容を選んでください"
,,
"select_queues.dtd:","select_queues.dtd:","select_queues.dtd:"
"Select Queued Order","選擇暫存單","待ちオーダーを選んでください"
"Order Details","暫存單詳細內容","注文状況"
,,
"select_rolegroup.dtd:","select_rolegroup.dtd:","select_rolegroup.dtd:"
"Select Access Group","選擇權限群組","アクセルグループを選んでください"
,,
"select_tax.dtd:","select_tax.dtd:","select_tax.dtd:"
"Select a Tax","選擇稅別","税金を選んでください"
,,
"stocks.dtd:","stocks.dtd:","stocks.dtd:"
"Products","產品","商品"
"Product No.","產品編號","商品ナンバー"
"Product Name","產品名稱","商品名"
"Quantity","庫存量","数量"
"Threshold","安全庫存量","在庫量"
"Filter for Products below Threshold","只列出低於安全庫存量之產品",
"No.","產品編號","ナンバー"
"Name","產品名稱","名前"
"Level","庫存量","在庫量"
"Threshold","安全庫存量",
"Enter Product or Barcode No.","產品搜尋 - 輸入產品編號或產品條碼","商品、バーコードナンバーを入力してください"
"CLEAR","清空","クリアー"
"DEL","DEL","削除"
"ENTER","輸入","入力"
"Modify","修改","修正"
,,
"sysprefs.dtd:","sysprefs.dtd:","sysprefs.dtd:"
"General Options","系統設定","基本機能"
"Layout","版面設定","レイアウト"
"General Options","一般設定","基本設定"
"Sign In/Out","登入登出設定","ログイン／ログアウト"
"Taxes","稅別設定","税金"
"Terminal ID","本機編號","末端ID"
"Individual Time-and-Attendance visible to all","所有員工都可檢視其他員工之出勤紀錄","全ての従業員の出勤記録を表示"
"Automatically log in default user:","自動以下列勾選之員工身分登入本機:","欠勤従業員に自動的にログイン"
"Private order queue","暫存單不分享","プライベート待ちオーダー"
"System default price level","系統預設價格設定為:","システムデフォルト価格設定"
"System default tax status","系統預設稅別為:","システムデフォルト税"
"Number of decimal places for Prices","價格計算至小數點後幾位數?","価格の小数点"
"Number of decimal places for Taxes","稅金計算至小數點後幾位數?","税金の小数点"
"Rounding policy to use for Prices","價格計算進位規則","価格計算の規則"
"Rounding policy to use for Taxes","稅金計算進位規則","税金計算の規則"
"to nearest precision","精準進位","to nearest precision"
"to nearest half","進位至 0.5","0.5まで繰り上げる"
"to nearest quarter","進位至 0.25","0.25まで繰り上げる"
"to nearest nickel","進位至 0.05","0.05まで繰り上げる"
"to nearest dime","進位至 0.1","0.1まで繰り上げる"
"always round up","無條件進位","常に切り上げる"
"always round down","無條件捨去","常に切り下げる"
"Activate price level schedule","啟用變價排程功能","価格表を起動する"
"Price level reverts to schedule after each order","結單後價格設定依循變價排程之設定",
"Clear input buffer when switching departments","切換產品部門時清除前筆已結單之資料","部門を切り替える時にインプットバッファをクリアーする"
"Allow negative stock","允許庫存數量為負值","マイナス在庫を許可する"
"Require clerk acknowledgement for age verification","查詢購買者年齡之訊息出現時強制員工確認","年齢証明のため店員の承認が必要"
"Automatically discard cart content when signing off","登出時自動放棄正在結帳之交易資料","サインアウトした際、自動的にカートの内容が放棄される"
"Automatically discard queued orders when signing off","登出時自動放棄已暫存單","サインアウトした際、自動的に待ちオーダーが放棄される"
"Order queue must be emptied when signing off","登出時強制清空暫存單","サインアウトの時、待ちオーダーはなしの必要がある"
"Print shift report when users sign off","登出時列印交班報表","使用者がサインアウトする際、シフト表をプリントアウトする"
"Print shift report when quick-switching users","快速切換員工時列印交班報表","使用者を交代する際、シフト表はプリントアウトする"
"Allow quick login by automatically matching user by password","快速登入 - 自動依登入密碼辨別員工","使用者のパスワードが合っていれば自動的にクイックログインする"
"Place register screen on the left side of screen","購物車置於畫面左方","登録画面は画面の左側に配置する"
"Hide numeric keypad","隱藏數字鍵盤","数字のキーパッドは隠す"
"Place function key panel at the top of the screen","功能面板置於畫面最上方","機能キーパネルは画面の上に配置する"
"Place product panel before department panel","產品面板置於部門面板上方","商品パネルは部門パネルの前に配置する"
"Hide scrollbars for department panel","隱藏部門面板捲軸","部門パネルのスクロールバーは隠す"
"Hide scrollbars for product panel","隱藏產品面板捲軸","商品パネルのスクロールバーは隠す"
"Hide scrollbars for function panel","隱藏功能面板捲軸","機能パネルのスクロールバーは隠す"
"Crop department label","部門名稱不換行","部門ラベルを切り取る"
"Crop product label","產品名稱不換行","商品ラベルを切り取る"
"Department panel dimensions","部門面板大小","部門パネルサイズ"
"rows","行數","横の列"
"columns","列數","縦の列"
"Product panel dimensions","產品面板大小","商品パネルサイズ"
"rows","行數","横の列"
"columns","列數","縦の列"
"Function panel dimensions","功能面板大小","機能パネルサイズ"
"rows","行數","横の列"
"columns","列數","縦の列"
,,
"systembackup.dtd:","systembackup.dtd:","systembackup.dtd:"
"System Backup","系統備份","機能バックアップ"
"System Resotre","系統回復","機能回復"
"Local Backup:","本機備份:","本体バックアップ"
"Stick:","外接式大姆碟:","スティック"
"Copy Local to Stick >>>","複製本機至外接式大姆碟 >>>",
"Backup to Local","備份至本機","本体にバックアップ"
"Restore from Stick","從外接式大姆碟回復系統",
"Resotre from Local","從本機備份回復系統","本体から回復"
"Ok","完成","OK"
"Cancel","取消","キャンセル"
"Add","新增","新規・追加"
"Modify","修改","修正"
"Delete","刪除","削除"
,,
"taxes.dtd:","taxes.dtd:","taxes.dtd:"
"Taxes","稅別","税金"
"Tax Details:","稅別詳細資料","税金詳細"
"Tax Code:","稅別代碼:","税法"
"Tax Type:","稅種:","税金タイプ"
"Tax Name:","稅別名稱:","税金名"
"Tax Rate:","稅率/稅金:","税率"
"Rate Type:","課稅方式:","レートタイプ"
"Percentage","依百分比課稅","パーセンテージ"
"Fixed Amount","依固定金額課稅","定額"
"Threshold:","最低課稅基準(產品價格)","最低課税基準"
"Add","新增","新規・追加"
"Modify","修改","修正"
"Delete","刪除","削除"
,,
"users.dtd:","users.dtd:","users.dtd:"
"Employees","員工管理","従業員"
"User Profile","員工基本資料","ユーザープロフィール"
"User Limits","員工額度限制","ユーザーリミット"
"Check Tracking","員工開單限制","チェックトラック"
"User Name (a..z,0..9)","員工姓名/代號 (a..z,0..9)","ユーザー名(a..z,0..9)"
"Password","登入密碼","パスワード"
"Display Name","顯示名稱","画面名"
"Access Level","權限群組","アクセルレベル"
"Default Price Level","預設價格設定","デフォルト価格"
"Default Job","預設工作內容","デフォルト仕事"
"Item Discount Limit","單品折扣限額","品目割引限度"
"Order Discount Limit","單張折扣限額","注文割引限度"
"Check Cashing Limit","支票付款限額","小切手払い限度"
"Item Surcharge Limit","單品附加費限額","品目追加料金限度"
"Order Surcharge Limit","單張附加費限額","オーダー追加料金限度"
"Product Quantity Limit","產品數量限額","商品数量限度"
"Product Price Limit","產品價格限額","商品価格限度"
"Item Coupon Limit","單品折價券限額","品目クーポン限度"
"Order Coupon Limit","單張折價券限額","オーダークーポン限度"
"Minimum Check Number","最低開單數量","最小小計ナンバー"
"Maximum Check Number","最高開單數量","最大小計ナンバー"
"Maximum Number of Open Checks","最高未結單數量","普通小切手の最大数"
"Add","新增","新規・追加"
"Modify","修改","修正"
"Delete","刪除","削除"
